currency;date;rate
ARS;2013-05-21;0.3636
ARS;2013-05-22;0.3636
ARS;2013-05-23;0.3610
ARS;2013-05-24;0.3597
ARS;2013-05-25;0.3584
ARS;2013-05-26;0.3534
ARS;2013-05-27;0.3534
ARS;2013-05-28;0.3534
ARS;2013-05-29;0.3534
ARS;2013-05-30;0.3378
ARS;2013-05-31;0.3448
ARS;2013-06-01;0.3521
ARS;2013-06-02;0.3521
ARS;2013-06-03;0.3521
ARS;2013-06-04;0.3521
ARS;2013-06-05;0.3521
ARS;2013-06-06;0.3185
ARS;2013-06-07;0.3185
ARS;2013-06-08;0.3185
ARS;2013-06-09;0.3185
ARS;2013-06-10;0.3185
ARS;2013-06-11;0.3185
ARS;2013-06-12;0.3185
ARS;2013-06-13;0.3448
ARS;2013-06-14;0.3367
ARS;2013-06-15;0.3322
ARS;2013-06-16;0.3226
ARS;2013-06-17;0.3226
ARS;2013-06-18;0.3226
ARS;2013-06-19;0.3226
ARS;2013-06-20;0.3145
ARS;2013-06-21;0.3135
ARS;2013-06-22;0.3125
ARS;2013-06-23;0.3125
ARS;2013-06-24;0.3125
ARS;2013-06-25;0.3125
ARS;2013-06-26;0.3125
ARS;2013-06-27;0.3125
ARS;2013-06-28;0.3106
ARS;2013-06-29;0.3106
ARS;2013-06-30;0.3106
ARS;2013-07-01;0.3106
ARS;2013-07-02;0.3106
ARS;2013-07-03;0.3106
ARS;2013-07-04;0.3106
ARS;2013-07-05;0.3106
ARS;2013-07-06;0.3106
ARS;2013-07-07;0.3106
ARS;2013-07-08;0.3106
ARS;2013-07-09;0.3106
ARS;2013-07-10;0.3106
ARS;2013-07-11;0.2924
ARS;2013-07-12;0.2865
ARS;2013-07-13;0.2778
ARS;2013-07-14;0.2786
ARS;2013-07-15;0.2801
ARS;2013-07-16;0.2801
ARS;2013-07-17;0.2801
ARS;2013-07-18;0.2770
ARS;2013-07-19;0.2755
ARS;2013-07-20;0.2740
ARS;2013-07-21;0.2747
ARS;2013-07-22;0.2740
ARS;2013-07-23;0.2740
ARS;2013-07-24;0.2740
ARS;2013-07-25;0.2865
ARS;2013-07-26;0.2874
ARS;2013-07-27;0.2865
ARS;2013-07-28;0.2857
ARS;2013-07-29;0.2857
ARS;2013-07-30;0.2857
ARS;2013-07-31;0.2857
ARS;2013-08-01;0.2809
ARS;2013-08-02;0.2833
ARS;2013-08-03;0.2841
ARS;2013-08-04;0.2778
ARS;2013-08-05;0.2725
ARS;2013-08-06;0.2725
ARS;2013-08-07;0.2725
ARS;2013-08-08;0.2646
ARS;2013-08-09;0.2584
ARS;2013-08-10;0.2597
ARS;2013-08-11;0.2625
ARS;2013-08-12;0.2618
ARS;2013-08-13;0.2618
ARS;2013-08-14;0.2618
ARS;2013-08-15;0.2618
ARS;2013-08-16;0.2755
ARS;2013-08-17;0.2793
ARS;2013-08-18;0.2793
ARS;2013-08-19;0.2793
ARS;2013-08-20;0.2793
ARS;2013-08-21;0.2793
ARS;2013-08-22;0.2825
ARS;2013-08-23;0.2825
ARS;2013-08-24;0.2809
ARS;2013-08-25;0.2793
ARS;2013-08-26;0.2793
ARS;2013-08-27;0.2793
ARS;2013-08-28;0.2793
ARS;2013-08-29;0.2778
ARS;2013-08-30;0.2817
ARS;2013-08-31;0.2825
ARS;2013-09-01;0.2809
ARS;2013-09-02;0.2809
ARS;2013-09-03;0.2809
ARS;2013-09-04;0.2809
ARS;2013-09-05;0.2809
ARS;2013-09-06;0.2732
ARS;2013-09-07;0.2740
ARS;2013-09-08;0.2732
ARS;2013-09-09;0.2732
ARS;2013-09-10;0.2732
ARS;2013-09-11;0.2732
ARS;2013-09-12;0.2732
ARS;2013-09-13;0.2703
ARS;2013-09-14;0.2674
ARS;2013-09-15;0.2770
ARS;2013-09-16;0.2770
ARS;2013-09-17;0.2770
ARS;2013-09-18;0.2770
ARS;2013-09-19;0.2770
ARS;2013-09-20;0.2747
ARS;2013-09-21;0.2740
ARS;2013-09-22;0.2747
ARS;2013-09-23;0.2747
ARS;2013-09-24;0.2747
ARS;2013-09-25;0.2747
ARS;2013-09-26;0.2755
ARS;2013-09-27;0.2755
ARS;2013-09-28;0.2747
ARS;2013-09-29;0.2747
ARS;2013-09-30;0.2747
ARS;2013-10-01;0.2747
ARS;2013-10-02;0.2747
ARS;2013-10-03;0.2747
ARS;2013-10-04;0.2762
ARS;2013-10-05;0.2793
ARS;2013-10-06;0.2778
ARS;2013-10-07;0.2778
ARS;2013-10-08;0.2778
ARS;2013-10-09;0.2778
ARS;2013-10-10;0.2747
ARS;2013-10-11;0.2762
ARS;2013-10-12;0.2762
ARS;2013-10-13;0.2755
ARS;2013-10-14;0.2755
ARS;2013-10-15;0.2755
ARS;2013-10-16;0.2755
ARS;2013-10-17;0.2755
ARS;2013-10-18;0.2740
ARS;2013-10-19;0.2732
ARS;2013-10-20;0.2770
ARS;2013-10-21;0.2755
ARS;2013-10-22;0.2755
ARS;2013-10-23;0.2755
ARS;2013-10-24;0.2762
ARS;2013-10-25;0.2747
ARS;2013-10-26;0.2762
ARS;2013-10-27;0.2747
ARS;2013-10-28;0.2747
ARS;2013-10-29;0.2747
ARS;2013-10-30;0.2747
ARS;2013-10-31;0.2740
ARS;2013-11-01;0.2755
ARS;2013-11-02;0.2747
ARS;2013-11-03;0.2717
ARS;2013-11-04;0.2717
ARS;2013-11-05;0.2717
ARS;2013-11-06;0.2717
ARS;2013-11-07;0.2725
ARS;2013-11-08;0.2740
ARS;2013-11-09;0.2725
ARS;2013-11-10;0.2717
ARS;2013-11-11;0.2717
ARS;2013-11-12;0.2717
ARS;2013-11-13;0.2717
ARS;2013-11-14;0.2674
ARS;2013-11-15;0.2660
ARS;2013-11-16;0.2660
ARS;2013-11-17;0.2667
ARS;2013-11-18;0.2667
ARS;2013-11-19;0.2667
ARS;2013-11-20;0.2667
ARS;2013-11-21;0.2660
ARS;2013-11-22;0.2674
ARS;2013-11-23;0.2674
ARS;2013-11-24;0.2703
ARS;2013-11-25;0.2703
ARS;2013-11-26;0.2703
ARS;2013-11-27;0.2703
ARS;2013-11-28;0.2703
ARS;2013-11-29;0.2732
ARS;2013-11-30;0.2732
ARS;2013-12-01;0.2778
ARS;2013-12-02;0.2762
ARS;2013-12-03;0.2762
ARS;2013-12-04;0.2762
ARS;2013-12-05;0.2762
ARS;2013-12-06;0.2770
ARS;2013-12-07;0.2770
ARS;2013-12-08;0.2770
ARS;2013-12-09;0.2770
ARS;2013-12-10;0.2770
ARS;2013-12-11;0.2770
ARS;2013-12-12;0.2778
ARS;2013-12-13;0.2801
ARS;2013-12-14;0.2817
ARS;2013-12-15;0.2833
ARS;2013-12-16;0.2833
ARS;2013-12-17;0.2833
ARS;2013-12-18;0.2833
ARS;2013-12-19;0.2801
ARS;2013-12-20;0.2825
ARS;2013-12-21;0.2825
ARS;2013-12-22;0.2817
ARS;2013-12-23;0.2817
ARS;2013-12-24;0.2817
ARS;2013-12-25;0.2817
ARS;2013-12-26;0.2817
ARS;2013-12-27;0.2833
ARS;2013-12-28;0.2833
ARS;2013-12-29;0.2817
ARS;2013-12-30;0.2833
ARS;2013-12-31;0.2833
ARS;2014-01-01;0.2817
ARS;2014-01-02;0.2817
ARS;2014-01-03;0.2817
ARS;2014-01-04;0.2817
ARS;2014-01-05;0.2817
ARS;2014-01-06;0.2825
ARS;2014-01-07;0.2825
ARS;2014-01-08;0.2801
ARS;2014-01-09;0.2833
ARS;2014-01-10;0.2833
ARS;2014-01-11;0.2833
ARS;2014-01-12;0.2833
ARS;2014-01-13;0.2817
ARS;2014-01-14;0.2801
ARS;2014-01-15;0.2778
ARS;2014-01-16;0.2770
ARS;2014-01-17;0.2770
ARS;2014-01-18;0.2770
ARS;2014-01-19;0.2770
ARS;2014-01-20;0.2770
ARS;2014-01-21;0.2770
ARS;2014-01-22;0.2762
ARS;2014-01-23;0.2762
ARS;2014-01-24;0.2762
ARS;2014-01-25;0.2762
ARS;2014-01-26;0.2778
ARS;2014-01-27;0.2732
ARS;2014-01-28;0.2732
ARS;2014-01-29;0.2703
ARS;2014-01-30;0.2703
ARS;2014-01-31;0.2703
ARS;2014-02-01;0.2703
ARS;2014-02-02;0.2703
ARS;2014-02-03;0.2674
ARS;2014-02-04;0.2674
ARS;2014-02-05;0.2660
ARS;2014-02-06;0.2667
ARS;2014-02-07;0.2667
ARS;2014-02-08;0.2667
ARS;2014-02-09;0.2667
ARS;2014-02-10;0.2660
ARS;2014-02-11;0.2660
ARS;2014-02-12;0.2674
ARS;2014-02-13;0.2717
ARS;2014-02-14;0.2717
ARS;2014-02-15;0.2717
ARS;2014-02-16;0.2717
ARS;2014-02-17;0.2725
ARS;2014-02-18;0.2740
ARS;2014-02-19;0.2725
ARS;2014-02-20;0.2717
ARS;2014-02-21;0.2717
ARS;2014-02-22;0.2717
ARS;2014-02-23;0.2717
ARS;2014-02-24;0.2747
ARS;2014-02-25;0.2755
ARS;2014-02-26;0.2740
ARS;2014-02-27;0.2747
ARS;2014-02-28;0.2747
AUD;2010-12-29;0.6455
AUD;2010-12-30;0.6427
AUD;2010-12-31;0.6414
AUD;2011-01-01;0.6392
AUD;2011-01-02;0.6383
AUD;2011-01-03;0.6393
AUD;2011-01-04;0.6392
AUD;2011-01-05;0.6378
AUD;2011-01-06;0.6359
AUD;2011-01-07;0.6325
AUD;2011-01-08;0.6342
AUD;2011-01-09;0.6369
AUD;2011-01-10;0.6375
AUD;2011-01-11;0.6342
AUD;2011-01-12;0.6366
AUD;2011-01-13;0.6353
AUD;2011-01-14;0.6367
AUD;2011-01-15;0.6332
AUD;2011-01-16;0.6320
AUD;2011-01-17;0.6319
AUD;2011-01-18;0.6326
AUD;2011-01-19;0.6329
AUD;2011-01-20;0.6355
AUD;2011-01-21;0.6375
AUD;2011-01-22;0.6390
AUD;2011-01-23;0.6348
AUD;2011-01-24;0.6342
AUD;2011-01-25;0.6352
AUD;2011-01-26;0.6352
AUD;2011-01-27;0.6353
AUD;2011-01-28;0.6350
AUD;2011-01-29;0.6410
AUD;2011-01-30;0.6425
AUD;2011-01-31;0.6425
AUD;2011-02-01;0.6425
AUD;2011-02-02;0.6419
AUD;2011-02-03;0.6430
AUD;2011-02-04;0.6445
AUD;2011-02-05;0.6440
AUD;2011-02-06;0.6430
AUD;2011-02-07;0.6431
AUD;2011-02-08;0.6436
AUD;2011-02-09;0.6440
AUD;2011-02-10;0.6440
AUD;2011-02-11;0.6460
AUD;2011-02-12;0.6507
AUD;2011-02-13;0.6507
AUD;2011-02-14;0.6563
AUD;2011-02-15;0.6555
AUD;2011-02-16;0.6562
AUD;2011-02-17;0.6579
AUD;2011-02-18;0.6548
AUD;2011-02-19;0.6582
AUD;2011-02-20;0.6538
AUD;2011-02-21;0.6548
AUD;2011-02-22;0.6548
AUD;2011-02-23;0.6549
AUD;2011-02-24;0.6563
AUD;2011-02-25;0.6576
AUD;2011-02-26;0.6585
AUD;2011-02-27;0.6668
AUD;2011-02-28;0.6660
AUD;2011-03-01;0.6650
AUD;2011-03-02;0.6656
AUD;2011-03-03;0.6648
AUD;2011-03-04;0.6659
AUD;2011-03-05;0.6634
AUD;2011-03-06;0.6655
AUD;2011-03-07;0.6622
AUD;2011-03-08;0.6633
AUD;2011-03-09;0.6633
AUD;2011-03-10;0.6540
AUD;2011-03-11;0.6553
AUD;2011-03-12;0.6516
AUD;2011-03-13;0.6543
AUD;2011-03-14;0.6345
AUD;2011-03-15;0.6345
AUD;2011-03-16;0.6370
AUD;2011-03-17;0.6365
AUD;2011-03-18;0.6316
AUD;2011-03-19;0.6373
AUD;2011-03-20;0.6361
AUD;2011-03-21;0.6364
AUD;2011-03-22;0.6365
AUD;2011-03-23;0.6376
AUD;2011-03-24;0.6333
AUD;2011-03-25;0.6314
AUD;2011-03-26;0.6343
AUD;2011-03-27;0.6311
AUD;2011-03-28;0.6309
AUD;2011-03-29;0.6295
AUD;2011-03-30;0.6283
AUD;2011-03-31;0.6266
AUD;2011-04-01;0.6284
AUD;2011-04-02;0.6312
AUD;2011-04-03;0.6318
AUD;2011-04-04;0.6288
AUD;2011-04-05;0.6288
AUD;2011-04-06;0.6280
AUD;2011-04-07;0.6259
AUD;2011-04-08;0.6238
AUD;2011-04-09;0.6197
AUD;2011-04-10;0.6143
AUD;2011-04-11;0.6148
AUD;2011-04-12;0.6182
AUD;2011-04-13;0.6182
AUD;2011-04-14;0.6141
AUD;2011-04-15;0.6184
AUD;2011-04-16;0.6047
AUD;2011-04-17;0.6062
AUD;2011-04-18;0.6081
AUD;2011-04-19;0.6066
AUD;2011-04-20;0.6079
AUD;2011-04-21;0.6016
AUD;2011-04-22;0.6049
AUD;2011-04-23;0.6089
AUD;2011-04-24;0.6156
AUD;2011-04-25;0.6144
AUD;2011-04-26;0.6144
AUD;2011-04-27;0.6131
AUD;2011-04-28;0.6159
AUD;2011-04-29;0.6145
AUD;2011-04-30;0.6131
AUD;2011-05-01;0.6109
AUD;2011-05-02;0.6065
AUD;2011-05-03;0.6065
AUD;2011-05-04;0.6061
AUD;2011-05-05;0.6077
AUD;2011-05-06;0.6098
AUD;2011-05-07;0.6046
AUD;2011-05-08;0.6059
AUD;2011-05-09;0.6081
AUD;2011-05-10;0.6064
AUD;2011-05-11;0.6078
AUD;2011-05-12;0.6108
AUD;2011-05-13;0.6143
AUD;2011-05-14;0.6110
AUD;2011-05-15;0.6123
AUD;2011-05-16;0.6073
AUD;2011-05-17;0.6072
AUD;2011-05-18;0.6064
AUD;2011-05-19;0.6079
AUD;2011-05-20;0.6058
AUD;2011-05-21;0.6057
AUD;2011-05-22;0.6027
AUD;2011-05-23;0.5975
AUD;2011-05-24;0.5994
AUD;2011-05-25;0.5994
AUD;2011-05-26;0.5977
AUD;2011-05-27;0.5961
AUD;2011-05-28;0.5964
AUD;2011-05-29;0.5966
AUD;2011-05-30;0.5974
AUD;2011-05-31;0.5966
AUD;2011-06-01;0.5981
AUD;2011-06-02;0.5905
AUD;2011-06-03;0.5948
AUD;2011-06-04;0.5951
AUD;2011-06-05;0.5918
AUD;2011-06-06;0.5925
AUD;2011-06-07;0.5930
AUD;2011-06-08;0.5936
AUD;2011-06-09;0.5946
AUD;2011-06-10;0.5938
AUD;2011-06-11;0.5874
AUD;2011-06-12;0.5883
AUD;2011-06-13;0.5832
AUD;2011-06-14;0.5832
AUD;2011-06-15;0.5849
AUD;2011-06-16;0.5830
AUD;2011-06-17;0.5846
AUD;2011-06-18;0.5921
AUD;2011-06-19;0.5909
AUD;2011-06-20;0.5966
AUD;2011-06-21;0.5966
AUD;2011-06-22;0.5966
AUD;2011-06-23;0.5822
AUD;2011-06-24;0.5836
AUD;2011-06-25;0.5815
AUD;2011-06-26;0.5799
AUD;2011-06-27;0.5796
AUD;2011-06-28;0.5800
AUD;2011-06-29;0.5791
AUD;2011-06-30;0.5739
AUD;2011-07-01;0.5769
AUD;2011-07-02;0.5684
AUD;2011-07-03;0.5709
AUD;2011-07-04;0.5737
AUD;2011-07-05;0.5717
AUD;2011-07-06;0.5740
AUD;2011-07-07;0.5723
AUD;2011-07-08;0.5744
AUD;2011-07-09;0.5712
AUD;2011-07-10;0.5695
AUD;2011-07-11;0.5736
AUD;2011-07-12;0.5736
AUD;2011-07-13;0.5693
AUD;2011-07-14;0.5720
AUD;2011-07-15;0.5763
AUD;2011-07-16;0.5728
AUD;2011-07-17;0.5719
AUD;2011-07-18;0.5790
AUD;2011-07-19;0.5785
AUD;2011-07-20;0.5794
AUD;2011-07-21;0.5825
AUD;2011-07-22;0.5878
AUD;2011-07-23;0.5925
AUD;2011-07-24;0.5885
AUD;2011-07-25;0.5875
AUD;2011-07-26;0.5875
AUD;2011-07-27;0.5873
AUD;2011-07-28;0.5909
AUD;2011-07-29;0.5962
AUD;2011-07-30;0.5995
AUD;2011-07-31;0.6029
AUD;2011-08-01;0.6069
AUD;2011-08-02;0.6068
AUD;2011-08-03;0.6058
AUD;2011-08-04;0.6015
AUD;2011-08-05;0.6020
AUD;2011-08-06;0.6024
AUD;2011-08-07;0.5970
AUD;2011-08-08;0.5944
AUD;2011-08-09;0.5944
AUD;2011-08-10;0.5935
AUD;2011-08-11;0.5968
AUD;2011-08-12;0.6013
AUD;2011-08-13;0.6022
AUD;2011-08-14;0.6019
AUD;2011-08-15;0.5970
AUD;2011-08-16;0.5970
AUD;2011-08-17;0.5966
AUD;2011-08-18;0.5987
AUD;2011-08-19;0.5981
AUD;2011-08-20;0.5894
AUD;2011-08-21;0.5901
AUD;2011-08-22;0.5915
AUD;2011-08-23;0.5915
AUD;2011-08-24;0.5908
AUD;2011-08-25;0.5919
AUD;2011-08-26;0.5874
AUD;2011-08-27;0.5882
AUD;2011-08-28;0.5837
AUD;2011-08-29;0.5836
AUD;2011-08-30;0.5833
AUD;2011-08-31;0.5838
AUD;2011-09-01;0.5887
AUD;2011-09-02;0.5815
AUD;2011-09-03;0.5762
AUD;2011-09-04;0.5828
AUD;2011-09-05;0.5861
AUD;2011-09-06;0.5861
AUD;2011-09-07;0.5859
AUD;2011-09-08;0.5851
AUD;2011-09-09;0.5848
AUD;2011-09-10;0.5913
AUD;2011-09-11;0.5883
AUD;2011-09-12;0.5878
AUD;2011-09-13;0.5893
AUD;2011-09-14;0.5889
AUD;2011-09-15;0.5797
AUD;2011-09-16;0.5783
AUD;2011-09-17;0.5833
AUD;2011-09-18;0.5858
AUD;2011-09-19;0.5856
AUD;2011-09-20;0.5845
AUD;2011-09-21;0.5858
AUD;2011-09-22;0.5869
AUD;2011-09-23;0.5827
AUD;2011-09-24;0.5781
AUD;2011-09-25;0.5817
AUD;2011-09-26;0.5793
AUD;2011-09-27;0.5798
AUD;2011-09-28;0.5789
AUD;2011-09-29;0.5818
AUD;2011-09-30;0.5826
AUD;2011-10-01;0.5904
AUD;2011-10-02;0.5926
AUD;2011-10-03;0.5900
AUD;2011-10-04;0.5900
AUD;2011-10-05;0.5907
AUD;2011-10-06;0.5881
AUD;2011-10-07;0.5806
AUD;2011-10-08;0.5710
AUD;2011-10-09;0.5722
AUD;2011-10-10;0.5741
AUD;2011-10-11;0.5730
AUD;2011-10-12;0.5739
AUD;2011-10-13;0.5713
AUD;2011-10-14;0.5695
AUD;2011-10-15;0.5756
AUD;2011-10-16;0.5765
AUD;2011-10-17;0.5760
AUD;2011-10-18;0.5760
AUD;2011-10-19;0.5768
AUD;2011-10-20;0.5753
AUD;2011-10-21;0.5685
AUD;2011-10-22;0.5650
AUD;2011-10-23;0.5590
AUD;2011-10-24;0.5562
AUD;2011-10-25;0.5554
AUD;2011-10-26;0.5554
AUD;2011-10-27;0.5611
AUD;2011-10-28;0.5577
AUD;2011-10-29;0.5542
AUD;2011-10-30;0.5488
AUD;2011-10-31;0.5454
AUD;2011-11-01;0.5450
AUD;2011-11-02;0.5450
AUD;2011-11-03;0.5420
AUD;2011-11-04;0.5434
AUD;2011-11-05;0.5387
AUD;2011-11-06;0.5433
AUD;2011-11-07;0.5440
AUD;2011-11-08;0.5440
AUD;2011-11-09;0.5481
AUD;2011-11-10;0.5492
AUD;2011-11-11;0.5488
AUD;2011-11-12;0.5512
AUD;2011-11-13;0.5450
AUD;2011-11-14;0.5450
AUD;2011-11-15;0.5450
AUD;2011-11-16;0.5440
AUD;2011-11-17;0.5465
AUD;2011-11-18;0.5454
AUD;2011-11-19;0.5379
AUD;2011-11-20;0.5341
AUD;2011-11-21;0.5333
AUD;2011-11-22;0.5340
AUD;2011-11-23;0.5339
AUD;2011-11-24;0.5355
AUD;2011-11-25;0.5335
AUD;2011-11-26;0.5345
AUD;2011-11-27;0.5321
AUD;2011-11-28;0.5270
AUD;2011-11-29;0.5270
AUD;2011-11-30;0.5319
AUD;2011-12-01;0.5232
AUD;2011-12-02;0.5206
AUD;2011-12-03;0.5211
AUD;2011-12-04;0.5219
AUD;2011-12-05;0.5285
AUD;2011-12-06;0.5285
AUD;2011-12-07;0.5285
AUD;2011-12-08;0.5254
AUD;2011-12-09;0.5251
AUD;2011-12-10;0.5190
AUD;2011-12-11;0.5212
AUD;2011-12-12;0.5232
AUD;2011-12-13;0.5208
AUD;2011-12-14;0.5220
AUD;2011-12-15;0.5232
AUD;2011-12-16;0.5199
AUD;2011-12-17;0.5241
AUD;2011-12-18;0.5195
AUD;2011-12-19;0.5258
AUD;2011-12-20;0.5243
AUD;2011-12-21;0.5276
AUD;2011-12-22;0.5258
AUD;2011-12-23;0.5294
AUD;2011-12-24;0.5257
AUD;2011-12-25;0.5275
AUD;2011-12-26;0.5186
AUD;2011-12-27;0.5191
AUD;2011-12-28;0.5191
AUD;2011-12-29;0.5203
AUD;2011-12-30;0.5191
AUD;2011-12-31;0.5200
AUD;2012-01-01;0.5202
AUD;2012-01-02;0.5188
AUD;2012-01-03;0.5186
AUD;2012-01-04;0.5209
AUD;2012-01-05;0.5139
AUD;2012-01-06;0.5107
AUD;2012-01-07;0.5245
AUD;2012-01-08;0.5217
AUD;2012-01-09;0.5227
AUD;2012-01-10;0.5215
AUD;2012-01-11;0.5241
AUD;2012-01-12;0.5267
AUD;2012-01-13;0.5222
AUD;2012-01-14;0.5208
AUD;2012-01-15;0.5281
AUD;2012-01-16;0.5372
AUD;2012-01-17;0.5364
AUD;2012-01-18;0.5364
AUD;2012-01-19;0.5451
AUD;2012-01-20;0.5390
AUD;2012-01-21;0.5476
AUD;2012-01-22;0.5474
AUD;2012-01-23;0.5478
AUD;2012-01-24;0.5478
AUD;2012-01-25;0.5450
AUD;2012-01-26;0.5401
AUD;2012-01-27;0.5414
AUD;2012-01-28;0.5396
AUD;2012-01-29;0.5422
AUD;2012-01-30;0.5446
AUD;2012-01-31;0.5463
AUD;2012-02-01;0.5444
AUD;2012-02-02;0.5419
AUD;2012-02-03;0.5450
AUD;2012-02-04;0.5531
AUD;2012-02-05;0.5550
AUD;2012-02-06;0.5567
AUD;2012-02-07;0.5565
AUD;2012-02-08;0.5565
AUD;2012-02-09;0.5565
AUD;2012-02-10;0.5589
AUD;2012-02-11;0.5585
AUD;2012-02-12;0.5539
AUD;2012-02-13;0.5585
AUD;2012-02-14;0.5592
AUD;2012-02-15;0.5592
AUD;2012-02-16;0.5586
AUD;2012-02-17;0.5593
AUD;2012-02-18;0.5563
AUD;2012-02-19;0.5655
AUD;2012-02-20;0.5710
AUD;2012-02-21;0.5710
AUD;2012-02-22;0.5715
AUD;2012-02-23;0.5691
AUD;2012-02-24;0.5635
AUD;2012-02-25;0.5561
AUD;2012-02-26;0.5609
AUD;2012-02-27;0.5564
AUD;2012-02-28;0.5577
AUD;2012-02-29;0.5569
AUD;2012-03-01;0.5518
AUD;2012-03-02;0.5545
AUD;2012-03-03;0.5531
AUD;2012-03-04;0.5583
AUD;2012-03-05;0.5560
AUD;2012-03-06;0.5560
AUD;2012-03-07;0.5557
AUD;2012-03-08;0.5564
AUD;2012-03-09;0.5524
AUD;2012-03-10;0.5427
AUD;2012-03-11;0.5455
AUD;2012-03-12;0.5440
AUD;2012-03-13;0.5440
AUD;2012-03-14;0.5431
AUD;2012-03-15;0.5427
AUD;2012-03-16;0.5479
AUD;2012-03-17;0.5505
AUD;2012-03-18;0.5535
AUD;2012-03-19;0.5528
AUD;2012-03-20;0.5528
AUD;2012-03-21;0.5504
AUD;2012-03-22;0.5498
AUD;2012-03-23;0.5481
AUD;2012-03-24;0.5455
AUD;2012-03-25;0.5346
AUD;2012-03-26;0.5362
AUD;2012-03-27;0.5350
AUD;2012-03-28;0.5364
AUD;2012-03-29;0.5390
AUD;2012-03-30;0.5336
AUD;2012-03-31;0.5292
AUD;2012-04-01;0.5239
AUD;2012-04-02;0.5285
AUD;2012-04-03;0.5285
AUD;2012-04-04;0.5278
AUD;2012-04-05;0.5301
AUD;2012-04-06;0.5241
AUD;2012-04-07;0.5240
AUD;2012-04-08;0.5244
AUD;2012-04-09;0.5260
AUD;2012-04-10;0.5243
AUD;2012-04-11;0.5229
AUD;2012-04-12;0.5231
AUD;2012-04-13;0.5255
AUD;2012-04-14;0.5264
AUD;2012-04-15;0.5279
AUD;2012-04-16;0.5298
AUD;2012-04-17;0.5298
AUD;2012-04-18;0.5291
AUD;2012-04-19;0.5210
AUD;2012-04-20;0.5185
AUD;2012-04-21;0.5089
AUD;2012-04-22;0.5111
AUD;2012-04-23;0.5082
AUD;2012-04-24;0.5117
AUD;2012-04-25;0.5102
AUD;2012-04-26;0.5093
AUD;2012-04-27;0.5045
AUD;2012-04-28;0.4956
AUD;2012-04-29;0.4926
AUD;2012-04-30;0.4939
AUD;2012-05-01;0.4939
AUD;2012-05-02;0.4945
AUD;2012-05-03;0.4988
AUD;2012-05-04;0.5010
AUD;2012-05-05;0.4946
AUD;2012-05-06;0.4928
AUD;2012-05-07;0.4960
AUD;2012-05-08;0.4960
AUD;2012-05-09;0.4938
AUD;2012-05-10;0.5007
AUD;2012-05-11;0.4988
AUD;2012-05-12;0.4936
AUD;2012-05-13;0.4925
AUD;2012-05-14;0.4851
AUD;2012-05-15;0.4870
AUD;2012-05-16;0.4920
AUD;2012-05-17;0.4774
AUD;2012-05-18;0.4868
AUD;2012-05-19;0.4886
AUD;2012-05-20;0.4902
AUD;2012-05-21;0.4982
AUD;2012-05-22;0.4982
AUD;2012-05-23;0.4938
AUD;2012-05-24;0.4934
AUD;2012-05-25;0.4963
AUD;2012-05-26;0.5030
AUD;2012-05-27;0.5081
AUD;2012-05-28;0.5087
AUD;2012-05-29;0.5087
AUD;2012-05-30;0.5087
AUD;2012-05-31;0.5105
AUD;2012-06-01;0.5028
AUD;2012-06-02;0.5034
AUD;2012-06-03;0.5158
AUD;2012-06-04;0.5147
AUD;2012-06-05;0.5147
AUD;2012-06-06;0.5147
AUD;2012-06-07;0.5049
AUD;2012-06-08;0.5062
AUD;2012-06-09;0.5060
AUD;2012-06-10;0.5090
AUD;2012-06-11;0.5086
AUD;2012-06-12;0.5086
AUD;2012-06-13;0.5086
AUD;2012-06-14;0.5122
AUD;2012-06-15;0.5179
AUD;2012-06-16;0.5193
AUD;2012-06-17;0.5190
AUD;2012-06-18;0.5192
AUD;2012-06-19;0.5200
AUD;2012-06-20;0.5190
AUD;2012-06-21;0.5179
AUD;2012-06-22;0.5156
AUD;2012-06-23;0.5244
AUD;2012-06-24;0.5238
AUD;2012-06-25;0.5215
AUD;2012-06-26;0.5215
AUD;2012-06-27;0.5215
AUD;2012-06-28;0.5194
AUD;2012-06-29;0.5213
AUD;2012-06-30;0.5231
AUD;2012-07-01;0.5287
AUD;2012-07-02;0.5295
AUD;2012-07-03;0.5291
AUD;2012-07-04;0.5271
AUD;2012-07-05;0.5278
AUD;2012-07-06;0.5231
AUD;2012-07-07;0.5169
AUD;2012-07-08;0.5185
AUD;2012-07-09;0.5199
AUD;2012-07-10;0.5182
AUD;2012-07-11;0.5182
AUD;2012-07-12;0.5201
AUD;2012-07-13;0.5162
AUD;2012-07-14;0.5126
AUD;2012-07-15;0.5064
AUD;2012-07-16;0.5082
AUD;2012-07-17;0.5082
AUD;2012-07-18;0.5055
AUD;2012-07-19;0.5075
AUD;2012-07-20;0.5102
AUD;2012-07-21;0.5160
AUD;2012-07-22;0.5189
AUD;2012-07-23;0.5254
AUD;2012-07-24;0.5254
AUD;2012-07-25;0.5254
AUD;2012-07-26;0.5230
AUD;2012-07-27;0.5248
AUD;2012-07-28;0.5290
AUD;2012-07-29;0.5259
AUD;2012-07-30;0.5242
AUD;2012-07-31;0.5242
AUD;2012-08-01;0.5243
AUD;2012-08-02;0.5230
AUD;2012-08-03;0.5201
AUD;2012-08-04;0.5185
AUD;2012-08-05;0.5181
AUD;2012-08-06;0.5161
AUD;2012-08-07;0.5159
AUD;2012-08-08;0.5159
AUD;2012-08-09;0.5168
